Date,Open,High,Low,Close,Adj Close,Volume
2019-07-22,87.750000,88.040001,87.400002,87.949997,87.949997,11340
2019-07-23,88.849998,89.349998,88.500000,88.750000,88.750000,18300
2019-07-24,88.690002,89.349998,88.250000,89.199997,89.199997,10080
2019-07-25,89.750000,90.250000,88.790001,89.199997,89.199997,15760
2019-07-26,87.110001,87.910004,86.430000,87.269997,87.269997,25860
2019-07-29,87.199997,87.389999,84.870003,84.930000,84.930000,15500
2019-07-30,85.750000,86.199997,84.500000,85.080002,85.080002,14420
2019-07-31,85.440002,85.610001,84.820000,84.820000,84.820000,6860
2019-08-01,84.500000,85.739998,84.000000,84.000000,84.000000,12480
2019-08-02,83.610001,83.790001,81.250000,81.610001,81.610001,30700
2019-08-05,81.190002,81.190002,78.360001,78.360001,78.360001,38260
2019-08-06,78.260002,80.250000,78.000000,78.790001,78.790001,33140
2019-08-07,79.680000,80.949997,78.309998,78.769997,78.769997,19860
2019-08-08,80.500000,81.589996,80.000000,81.540001,81.540001,14760
2019-08-09,81.500000,81.949997,80.449997,81.150002,81.150002,9260
2019-08-12,81.279999,81.610001,79.559998,79.800003,79.800003,11960
2019-08-13,79.750000,81.940002,78.699997,81.339996,81.339996,20040
2019-08-14,82.000000,82.040001,79.089996,79.370003,79.370003,7620
2019-08-15,79.250000,80.169998,77.599998,79.769997,79.769997,18500
2019-08-16,80.650002,81.459999,80.489998,81.180000,81.180000,11680
2019-08-19,81.400002,82.220001,81.360001,82.220001,82.220001,18700
2019-08-20,82.349998,82.349998,81.410004,81.480003,81.480003,17680
2019-08-21,81.449997,82.400002,81.449997,82.099998,82.099998,5980
2019-08-22,82.250000,82.489998,81.500000,81.720001,81.720001,15620
2019-08-23,81.860001,82.160004,78.500000,78.699997,78.699997,9520
2019-08-26,77.750000,80.339996,77.519997,79.349998,79.349998,14980
2019-08-27,79.599998,80.040001,78.970001,78.970001,78.970001,6500
2019-08-28,79.989998,79.989998,78.750000,79.379997,79.379997,4600
2019-08-29,79.449997,81.309998,79.449997,80.870003,80.870003,5120
2019-08-30,81.250000,81.739998,80.589996,80.589996,80.589996,6120
2019-09-02,80.650002,81.150002,80.099998,80.099998,80.099998,6100
2019-09-03,80.750000,81.989998,80.449997,81.500000,81.500000,7300
2019-09-04,82.500000,82.739998,81.559998,81.830002,81.830002,12780
2019-09-05,83.040001,83.120003,82.070000,83.059998,83.059998,7840
2019-09-06,83.349998,83.680000,82.699997,83.199997,83.199997,7760
2019-09-09,83.680000,83.720001,82.949997,83.199997,83.199997,9520
2019-09-10,82.849998,82.849998,81.820000,82.440002,82.440002,8100
2019-09-11,82.510002,83.129997,81.599998,82.989998,82.989998,17800
2019-09-12,83.489998,84.379997,82.930000,83.739998,83.739998,9760
2019-09-13,83.589996,83.589996,82.900002,82.980003,82.980003,41200
2019-09-16,82.440002,82.879997,81.989998,82.059998,82.059998,11080
2019-09-17,82.000000,82.300003,81.809998,82.110001,82.110001,4520
2019-09-18,82.250000,82.540001,81.660004,81.660004,81.660004,5960
2019-09-19,82.190002,82.879997,81.900002,82.760002,82.760002,19020
2019-09-20,82.750000,83.010002,80.930000,80.930000,80.930000,6020
2019-09-23,81.440002,81.750000,80.510002,81.400002,81.400002,16780
2019-09-24,81.660004,81.839996,78.980003,79.080002,79.080002,13540
2019-09-25,79.260002,79.980003,78.500000,79.980003,79.980003,11000
2019-09-26,80.559998,81.089996,79.290001,79.480003,79.480003,7220
2019-09-27,79.610001,79.989998,78.500000,78.500000,78.500000,11400
2019-09-30,79.349998,79.620003,78.599998,79.620003,79.620003,18380
2019-10-01,80.139999,80.559998,79.180000,79.300003,79.300003,9480
2019-10-02,79.500000,79.500000,77.849998,77.849998,77.849998,10660
2019-10-04,78.440002,78.970001,78.160004,78.769997,78.769997,6880
2019-10-07,79.180000,79.400002,78.629997,79.160004,79.160004,23820
2019-10-08,79.260002,79.550003,78.180000,78.449997,78.449997,14380
2019-10-09,77.800003,78.709999,77.800003,78.709999,78.709999,4720
2019-10-10,78.349998,78.989998,77.949997,78.110001,78.110001,5460
2019-10-11,78.540001,79.000000,78.440002,78.440002,78.440002,4420
2019-10-14,78.750000,79.000000,78.010002,78.639999,78.639999,18000
2019-10-15,79.139999,80.029999,78.930000,80.029999,80.029999,15820
2019-10-16,80.150002,80.790001,79.910004,80.239998,80.239998,8360
2019-10-17,80.449997,80.970001,80.180000,80.330002,80.330002,8220
2019-10-18,80.160004,80.440002,78.500000,78.970001,78.970001,10320
2019-10-21,79.139999,79.879997,78.940002,79.839996,79.839996,8800
2019-10-22,80.010002,80.349998,79.550003,79.620003,79.620003,4740
2019-10-23,79.000000,79.650002,78.339996,79.050003,79.050003,7560
2019-10-24,79.339996,80.589996,79.339996,79.760002,79.760002,5280
2019-10-25,74.809998,79.510002,74.809998,78.959999,78.959999,82300
2019-10-28,78.989998,80.150002,78.540001,80.139999,80.139999,18480
2019-10-29,80.019997,80.239998,78.989998,79.419998,79.419998,13560
2019-10-30,79.120003,79.820000,79.120003,79.580002,79.580002,8460
2019-10-31,80.000000,80.180000,79.279999,79.620003,79.620003,7560
2019-11-01,79.750000,80.500000,79.750000,80.199997,80.199997,2800
2019-11-04,80.300003,81.360001,80.260002,81.290001,81.290001,14660
2019-11-05,81.309998,81.639999,81.199997,81.470001,81.470001,15500
2019-11-06,81.260002,81.419998,80.800003,81.089996,81.089996,9700
2019-11-07,81.040001,81.690002,81.040001,81.489998,81.489998,20980
2019-11-08,80.790001,81.160004,80.510002,80.790001,80.790001,6800
2019-11-11,80.980003,81.000000,80.129997,80.309998,80.309998,11400
2019-11-12,80.510002,81.089996,80.169998,80.809998,80.809998,7360
2019-11-13,80.589996,80.669998,79.739998,79.739998,79.739998,12980
2019-11-14,79.650002,80.180000,79.489998,79.599998,79.599998,6880
2019-11-15,80.000000,80.089996,78.989998,79.250000,79.250000,9440
2019-11-18,78.849998,79.209999,77.980003,78.540001,78.540001,10100
2019-11-19,79.279999,79.519997,78.720001,79.290001,79.290001,5600
2019-11-20,79.099998,79.510002,78.330002,78.529999,78.529999,12820
2019-11-21,78.510002,78.860001,78.250000,78.320000,78.320000,5100
2019-11-22,78.519997,79.040001,78.400002,79.040001,79.040001,6680
2019-11-25,79.500000,80.650002,79.480003,80.470001,80.470001,7240
2019-11-26,80.599998,81.500000,80.459999,81.480003,81.480003,6680
2019-11-27,81.650002,82.889999,81.650002,82.690002,82.690002,15960
2019-11-28,82.389999,82.739998,82.160004,82.690002,82.690002,10760
2019-11-29,82.389999,82.720001,81.500000,81.500000,81.500000,13980
2019-12-02,81.970001,82.330002,79.669998,80.019997,80.019997,14820
2019-12-03,80.699997,80.699997,78.889999,79.129997,79.129997,15300
2019-12-04,79.760002,80.550003,79.629997,79.860001,79.860001,14040
2019-12-05,79.309998,79.910004,78.540001,78.690002,78.690002,5380
2019-12-06,78.599998,79.269997,78.599998,79.089996,79.089996,4820
2019-12-09,79.070000,79.639999,78.830002,79.389999,79.389999,5740
2019-12-10,79.139999,79.150002,78.000000,78.500000,78.500000,20740
2019-12-11,78.570000,78.849998,78.309998,78.430000,78.430000,7980
2019-12-12,78.570000,79.199997,78.410004,78.930000,78.930000,12880
2019-12-13,79.339996,79.400002,78.709999,79.349998,79.349998,10200
2019-12-16,79.349998,79.500000,78.779999,79.209999,79.209999,19260
2019-12-17,79.400002,80.110001,79.099998,80.010002,80.010002,17400
2019-12-18,80.150002,80.809998,80.099998,80.660004,80.660004,12300
2019-12-19,79.860001,80.440002,79.790001,80.250000,80.250000,13380
2019-12-20,80.510002,81.230003,80.410004,81.230003,81.230003,7100
2019-12-23,80.550003,80.889999,80.550003,80.629997,80.629997,6620
2019-12-27,83.750000,85.050003,83.580002,83.690002,83.690002,29660
2019-12-30,83.650002,83.750000,83.160004,83.620003,83.620003,11880
2020-01-02,82.599998,84.110001,82.599998,83.989998,83.989998,17620
2020-01-03,84.650002,84.650002,83.349998,83.800003,83.800003,29080
2020-01-06,83.309998,84.830002,82.839996,84.500000,84.500000,17680
2020-01-07,84.949997,85.639999,84.910004,85.639999,85.639999,12860
2020-01-08,84.750000,85.879997,84.599998,85.489998,85.489998,20480
2020-01-09,85.470001,86.250000,85.470001,85.639999,85.639999,11560
2020-01-10,85.790001,85.959999,84.849998,84.940002,84.940002,13860
2020-01-13,84.940002,85.250000,84.540001,85.059998,85.059998,12420
2020-01-14,85.190002,85.190002,83.500000,84.080002,84.080002,14660
2020-01-15,83.900002,84.180000,83.220001,83.220001,83.220001,11000
2020-01-16,83.750000,84.320000,83.629997,83.900002,83.900002,9300
2020-01-17,84.489998,84.820000,84.000000,84.110001,84.110001,13460
2020-01-20,84.010002,84.139999,83.760002,83.900002,83.900002,9460
2020-01-21,83.690002,84.470001,83.410004,84.019997,84.019997,6880
2020-01-22,85.650002,85.910004,85.089996,85.500000,85.500000,9780
2020-01-23,85.029999,85.370003,84.709999,85.230003,85.230003,5660
2020-01-24,85.400002,85.769997,84.699997,84.699997,84.699997,13720
2020-01-27,83.250000,83.570000,82.269997,83.269997,83.269997,26000
2020-01-28,83.559998,84.089996,83.150002,84.089996,84.089996,7040
2020-01-29,84.489998,84.849998,84.339996,84.849998,84.849998,10140
2020-01-30,84.309998,84.769997,83.809998,84.260002,84.260002,14980
2020-01-31,92.250000,94.370003,90.900002,91.339996,91.339996,93900
2020-02-03,90.599998,92.599998,90.400002,90.900002,90.900002,29260
2020-02-04,91.389999,92.550003,91.250000,92.550003,92.550003,17700
2020-02-05,92.510002,94.139999,92.500000,92.800003,92.800003,22280
2020-02-06,93.500000,93.580002,92.000000,93.239998,93.239998,14620
2020-02-07,93.589996,95.830002,92.959999,95.250000,95.250000,22840
2020-02-10,95.099998,97.730003,94.760002,97.730003,97.730003,20500
2020-02-11,98.349998,100.000000,97.919998,99.629997,99.629997,39580
2020-02-12,98.620003,99.980003,98.620003,99.790001,99.790001,20320
2020-02-13,98.750000,99.699997,97.500000,99.370003,99.370003,10160
2020-02-14,99.489998,99.680000,98.000000,98.139999,98.139999,12600
2020-02-17,98.889999,99.290001,98.760002,99.239998,99.239998,12860
2020-02-18,98.000000,99.900002,97.849998,99.900002,99.900002,19580
2020-02-19,99.769997,101.125000,99.769997,101.000000,101.000000,17320
2020-02-20,100.750000,101.150002,98.760002,99.669998,99.669998,8940
2020-02-21,99.290001,99.489998,96.169998,96.169998,96.169998,21060
2020-02-24,94.500000,94.500000,91.500000,92.260002,92.260002,114760
2020-02-25,92.849998,94.500000,90.540001,91.040001,91.040001,42620
2020-02-26,89.300003,92.680000,88.500000,90.180000,90.180000,126600
2020-02-27,89.029999,90.160004,85.849998,87.559998,87.559998,70540
2020-02-28,80.750000,85.639999,80.750000,83.430000,83.430000,205580
2020-03-02,85.650002,87.989998,83.500000,85.349998,85.349998,86720
2020-03-03,88.000000,89.300003,85.320000,85.449997,85.449997,75700
2020-03-04,87.190002,88.019997,86.360001,88.019997,88.019997,21020
2020-03-05,88.150002,88.150002,85.750000,86.190002,86.190002,26600
2020-03-06,84.949997,84.949997,82.139999,83.360001,83.360001,49780
2020-03-09,77.910004,81.150002,75.559998,79.879997,79.879997,103920
2020-03-10,82.260002,83.750000,80.190002,82.500000,82.500000,38640
2020-03-11,79.760002,82.459999,79.760002,80.650002,80.650002,27420
2020-03-12,76.599998,78.500000,75.199997,75.690002,75.690002,102820
2020-03-13,74.099998,79.449997,74.099998,77.430000,77.430000,99120
2020-03-16,74.500000,78.599998,72.000000,77.510002,77.510002,74660
2020-03-17,81.000000,85.000000,77.510002,82.080002,82.080002,80400
2020-03-18,79.199997,84.750000,78.500000,83.260002,83.260002,51280
2020-03-19,84.199997,90.889999,83.250000,90.889999,90.889999,85280
2020-03-20,91.449997,93.500000,86.459999,86.459999,86.459999,72300
2020-03-23,84.500000,89.040001,83.500000,88.010002,88.010002,39920
2020-03-24,91.250000,92.190002,88.589996,89.129997,89.129997,50360
2020-03-25,90.199997,92.099998,87.750000,88.500000,88.500000,65700
2020-03-26,86.400002,88.000000,85.150002,87.199997,87.199997,33000
2020-03-27,88.250000,88.379997,86.230003,86.500000,86.500000,31320
2020-03-30,87.250000,89.650002,85.500000,88.750000,88.750000,37940
2020-03-31,89.449997,90.750000,89.070000,90.230003,90.230003,39220
2020-04-01,86.750000,88.849998,85.500000,87.830002,87.830002,24060
2020-04-02,87.800003,88.699997,87.349998,88.650002,88.650002,31720
2020-04-03,87.839996,89.099998,87.750000,87.750000,87.750000,13160
2020-04-06,91.250000,91.500000,89.599998,91.470001,91.470001,27640
2020-04-07,92.839996,93.699997,91.500000,92.760002,92.760002,42920
2020-04-08,93.050003,93.650002,92.010002,93.199997,93.199997,18800
2020-04-09,93.900002,94.739998,92.400002,92.900002,92.900002,23540
2020-04-14,100.074997,104.324997,99.510002,104.324997,104.324997,83260
2020-04-15,103.500000,105.974998,102.525002,105.400002,105.400002,48160
2020-04-16,106.000000,113.474998,106.000000,110.324997,110.324997,63480
2020-04-17,111.675003,112.250000,106.000000,107.500000,107.500000,37140
2020-04-20,109.699997,112.000000,108.500000,110.925003,110.925003,36060
2020-04-21,110.625000,112.025002,105.000000,108.400002,108.400002,31980
2020-04-22,107.775002,110.349998,107.775002,109.875000,109.875000,17640
2020-04-23,108.750000,112.150002,108.750000,111.000000,111.000000,19880
2020-04-24,111.000000,112.050003,110.000000,111.275002,111.275002,14060
2020-04-27,112.050003,112.775002,109.425003,109.425003,109.425003,31820
2020-04-28,110.000000,111.000000,106.474998,107.449997,107.449997,37340
2020-04-29,109.750000,110.000000,106.650002,108.824997,108.824997,25620
2020-04-30,111.500000,112.400002,109.949997,110.525002,110.525002,42540
2020-05-04,103.500000,106.599998,101.849998,105.250000,105.250000,54920
2020-05-05,106.875000,107.849998,106.849998,107.324997,107.324997,28560
2020-05-06,107.800003,108.824997,107.550003,108.824997,108.824997,10940
2020-05-07,109.250000,110.500000,108.925003,108.949997,108.949997,21740
2020-05-08,110.824997,110.824997,108.824997,109.349998,109.349998,11640
2020-05-11,110.199997,111.650002,109.500000,111.650002,111.650002,19380
2020-05-12,110.625000,111.425003,110.000000,110.800003,110.800003,9720
2020-05-13,108.275002,110.824997,108.125000,109.050003,109.050003,16760
2020-05-14,109.675003,110.175003,108.800003,110.025002,110.025002,15180
2020-05-15,109.500000,110.775002,109.074997,109.925003,109.925003,9260
2020-05-18,112.099998,112.099998,109.800003,111.099998,111.099998,17900
2020-05-19,111.250000,113.349998,110.525002,113.175003,113.175003,16320
2020-05-20,112.275002,113.500000,112.275002,113.500000,113.500000,13040
2020-05-21,113.349998,114.675003,112.000000,112.000000,112.000000,2540
2020-05-22,111.500000,113.025002,111.400002,112.275002,112.275002,7280
2020-05-25,112.824997,113.300003,112.400002,112.949997,112.949997,11020
2020-05-26,113.474998,113.675003,110.474998,111.199997,111.199997,12360
2020-05-27,111.750000,111.750000,106.349998,108.949997,108.949997,18920
2020-05-28,109.474998,109.925003,108.000000,109.724998,109.724998,9260
2020-05-29,107.925003,109.074997,107.525002,108.525002,108.525002,9780
2020-06-02,110.750000,111.500000,109.500000,110.025002,110.025002,8400
2020-06-03,110.925003,110.925003,109.525002,109.925003,109.925003,9200
2020-06-04,110.375000,111.074997,108.824997,108.949997,108.949997,15040
2020-06-05,109.199997,109.500000,107.925003,109.500000,109.500000,9500
2020-06-08,110.000000,111.599998,109.550003,111.375000,111.375000,16980
2020-06-09,111.775002,115.574997,111.449997,115.425003,115.425003,27080
2020-06-10,114.800003,117.375000,114.750000,116.050003,116.050003,21600
2020-06-11,115.425003,116.800003,113.250000,114.775002,114.775002,15760
2020-06-12,114.000000,115.650002,111.250000,111.250000,111.250000,17000
2020-06-15,111.224998,113.400002,109.750000,113.400002,113.400002,20120
2020-06-16,114.550003,116.175003,114.500000,116.050003,116.050003,17200
2020-06-17,115.750000,118.099998,115.750000,118.025002,118.025002,14020
2020-06-18,117.000000,118.500000,117.000000,118.324997,118.324997,10780
2020-06-19,118.500000,120.000000,118.500000,119.775002,119.775002,12460
2020-06-22,119.599998,120.449997,118.500000,119.750000,119.750000,22860
2020-06-23,120.500000,122.949997,120.074997,122.724998,122.724998,13440
2020-06-24,122.750000,123.500000,120.824997,121.824997,121.824997,13320
2020-06-25,121.025002,122.650002,120.500000,122.150002,122.150002,10140
2020-06-26,122.775002,123.925003,121.724998,122.074997,122.074997,12640
2020-06-29,119.500000,120.900002,116.800003,119.900002,119.900002,23420
2020-06-30,120.400002,121.824997,119.574997,121.599998,121.599998,8960
2020-07-01,123.025002,126.349998,122.275002,126.349998,126.349998,18360
2020-07-02,127.550003,131.000000,127.525002,128.899994,128.899994,21520
2020-07-03,129.500000,130.149994,129.100006,129.475006,129.475006,11700
2020-07-06,130.550003,133.975006,129.350006,133.199997,133.199997,21620
2020-07-07,135.399994,136.024994,133.524994,135.100006,135.100006,31700
2020-07-08,133.000000,135.425003,133.000000,134.750000,134.750000,16540
2020-07-09,136.625000,138.500000,136.000000,138.250000,138.250000,18300
2020-07-10,141.350006,141.699997,139.250000,140.949997,140.949997,33660
2020-07-13,142.875000,147.000000,142.500000,143.574997,143.574997,44820
2020-07-14,137.050003,139.425003,129.899994,134.500000,134.500000,70380
2020-07-15,136.949997,137.425003,130.824997,132.324997,132.324997,27100
2020-07-16,132.000000,132.550003,127.500000,131.750000,131.750000,31960
2020-07-17,131.000000,131.649994,129.125000,129.225006,129.225006,13120
2020-07-20,129.850006,137.500000,129.100006,137.500000,137.500000,24380
2020-07-21,142.000000,142.725006,135.100006,135.699997,135.699997,33200
2020-07-22,137.000000,137.175003,132.000000,134.100006,134.100006,12260
2020-07-23,134.100006,135.000000,129.100006,129.149994,129.149994,13760
2020-07-24,128.024994,130.000000,125.324997,129.100006,129.100006,30120
2020-07-27,129.750000,131.175003,128.449997,129.324997,129.324997,25180
2020-07-28,130.725006,131.774994,129.399994,129.949997,129.949997,19280
2020-07-29,128.350006,129.699997,127.000000,128.524994,128.524994,14220
2020-07-30,129.675003,130.750000,127.675003,130.000000,130.000000,11960
2020-07-31,135.199997,136.925003,133.024994,134.600006,134.600006,33920
2020-08-03,135.750000,136.149994,132.500000,132.500000,132.500000,18400
2020-08-04,133.000000,134.899994,131.125000,132.800003,132.800003,8640
2020-08-05,133.500000,134.875000,132.199997,134.875000,134.875000,13520
2020-08-06,134.500000,135.449997,133.399994,135.000000,135.000000,9760
2020-08-07,136.024994,137.300003,134.000000,134.000000,134.000000,22600
2020-08-10,135.250000,135.250000,132.149994,133.500000,133.500000,16760
2020-08-11,133.899994,134.875000,131.899994,133.550003,133.550003,14020
2020-08-12,132.375000,134.300003,131.475006,134.000000,134.000000,6820
2020-08-13,133.500000,135.750000,133.199997,134.875000,134.875000,9960
2020-08-14,133.949997,134.449997,132.399994,133.100006,133.100006,6900
2020-08-17,133.425003,134.225006,132.774994,133.725006,133.725006,10620
2020-08-18,134.500000,138.375000,133.750000,138.100006,138.100006,11840
2020-08-19,139.050003,139.399994,137.074997,138.875000,138.875000,10560
2020-08-20,137.750000,138.949997,137.149994,138.850006,138.850006,6200
2020-08-21,139.600006,140.500000,139.125000,139.399994,139.399994,9380
2020-08-24,140.475006,142.100006,137.750000,139.625000,139.625000,14540
2020-08-25,140.949997,141.699997,138.274994,141.475006,141.475006,14520
2020-08-26,141.875000,145.175003,141.250000,145.175003,145.175003,42440
2020-08-27,145.000000,146.175003,143.375000,144.175003,144.175003,23280
2020-08-28,144.225006,144.699997,142.750000,143.274994,143.274994,7200
2020-08-31,143.274994,146.000000,142.774994,145.824997,145.824997,12420
2020-09-01,145.000000,147.300003,144.500000,146.875000,146.875000,13660
2020-09-02,147.899994,149.649994,147.524994,148.949997,148.949997,24840
2020-09-03,149.524994,149.524994,140.949997,141.324997,141.324997,33540
2020-09-04,140.899994,142.925003,132.500000,135.949997,135.949997,46340
2020-09-07,138.000000,138.750000,136.774994,138.500000,138.500000,23180
2020-09-08,139.449997,139.449997,133.000000,135.399994,135.399994,17960
2020-09-09,134.000000,139.600006,133.449997,138.725006,138.725006,19200
2020-09-10,139.399994,140.750000,137.000000,137.850006,137.850006,9400
2020-09-11,136.175003,136.425003,130.274994,131.425003,131.425003,19320
2020-09-14,132.774994,134.675003,130.449997,131.375000,131.375000,14240
2020-09-15,131.324997,133.649994,131.324997,133.149994,133.149994,13320
2020-09-16,134.175003,134.699997,132.000000,132.175003,132.175003,14700
2020-09-17,130.000000,130.000000,125.925003,126.625000,126.625000,25040
2020-09-18,127.250000,128.574997,122.500000,123.775002,123.775002,23760
2020-09-21,124.224998,125.125000,122.099998,123.349998,123.349998,32680
2020-09-22,126.675003,132.100006,126.275002,132.100006,132.100006,20320
2020-09-23,133.975006,134.574997,130.000000,130.000000,130.000000,14280
2020-09-24,128.000000,131.574997,127.199997,131.149994,131.149994,9680
2020-09-25,130.500000,131.925003,129.375000,131.925003,131.925003,7240
2020-09-28,134.725006,135.625000,133.824997,135.600006,135.600006,19560
2020-09-29,137.250000,137.250000,134.675003,134.750000,134.750000,18880
2020-09-30,133.000000,136.875000,132.500000,135.975006,135.975006,11120
2020-10-01,135.225006,136.625000,135.225006,136.500000,136.500000,10380
2020-10-02,135.350006,136.350006,133.500000,134.250000,134.250000,17840
2020-10-05,134.750000,135.375000,133.350006,135.000000,135.000000,11560
2020-10-06,135.024994,135.699997,132.975006,133.774994,133.774994,7280
2020-10-07,132.800003,135.000000,132.324997,134.949997,134.949997,17040
2020-10-08,135.824997,137.425003,135.250000,135.725006,135.725006,16040
2020-10-09,137.000000,138.524994,135.449997,138.449997,138.449997,13120
2020-10-12,140.024994,146.949997,140.000000,146.949997,146.949997,39520
2020-10-13,146.899994,148.500000,145.399994,145.975006,145.975006,39380
2020-10-14,147.500000,147.774994,142.375000,142.824997,142.824997,23280
2020-10-15,142.000000,142.250000,139.475006,141.675003,141.675003,19060
2020-10-16,142.875000,144.725006,142.175003,142.600006,142.600006,11400
2020-10-19,141.000000,142.500000,136.000000,136.000000,136.000000,17260
2020-10-20,137.675003,138.300003,135.274994,137.324997,137.324997,16480
2020-10-21,136.500000,136.800003,133.425003,134.074997,134.074997,13940
2020-10-22,134.000000,135.524994,132.250000,133.774994,133.774994,15480
2020-10-23,135.000000,135.300003,133.074997,133.500000,133.500000,8900
2020-10-26,134.550003,138.699997,133.800003,135.250000,135.250000,20240
2020-10-27,136.500000,138.425003,135.949997,138.100006,138.100006,13500
2020-10-28,139.500000,139.500000,135.000000,135.375000,135.375000,58240
2020-10-29,135.899994,139.550003,135.500000,138.550003,138.550003,25800
2020-10-30,134.925003,135.875000,129.800003,130.199997,130.199997,46600
2020-11-02,131.500000,133.000000,127.125000,127.125000,127.125000,32820
2020-11-03,129.750000,131.149994,127.500000,129.975006,129.975006,26480
2020-11-04,133.399994,138.225006,131.975006,137.750000,137.750000,30320
2020-11-05,139.500000,141.975006,139.225006,141.324997,141.324997,27420
2020-11-06,140.750000,140.750000,136.600006,139.024994,139.024994,18920
2020-11-09,143.250000,143.250000,133.350006,137.024994,137.024994,41320
2020-11-10,134.000000,134.000000,127.800003,129.100006,129.100006,46140
2020-11-11,128.024994,133.274994,128.024994,132.800003,132.800003,19460
2020-11-12,133.725006,134.500000,130.925003,131.375000,131.375000,17900
2020-11-13,132.074997,132.875000,130.625000,130.899994,130.899994,9500
2020-11-16,133.625000,133.625000,130.250000,131.574997,131.574997,15120
2020-11-17,132.500000,135.500000,131.500000,132.824997,132.824997,10340
2020-11-18,132.000000,133.000000,131.125000,131.425003,131.425003,22280
2020-11-19,131.475006,131.875000,130.449997,131.500000,131.500000,12260
2020-11-20,132.000000,132.000000,130.625000,131.699997,131.699997,12120
2020-11-23,131.475006,131.975006,130.000000,131.149994,131.149994,24900
2020-11-24,131.625000,131.875000,130.300003,131.774994,131.774994,10700
2020-11-25,131.675003,134.225006,131.100006,133.000000,133.000000,12160
2020-11-26,134.750000,135.725006,134.050003,134.750000,134.750000,30960
2020-11-27,135.750000,135.750000,133.475006,133.699997,133.699997,10980
2020-11-30,134.500000,134.500000,130.524994,132.574997,132.574997,18960
2020-12-01,133.500000,134.649994,131.225006,134.625000,134.625000,14180
2020-12-02,133.399994,134.425003,131.500000,132.350006,132.350006,10780
2020-12-03,132.375000,132.675003,131.500000,131.524994,131.524994,10200
2020-12-04,131.500000,132.000000,130.250000,130.399994,130.399994,24220
2020-12-07,130.750000,131.000000,129.100006,129.949997,129.949997,13780
2020-12-08,130.425003,130.500000,128.899994,130.000000,130.000000,22580
2020-12-09,131.375000,131.375000,128.550003,128.550003,128.550003,11860
2020-12-10,128.850006,129.574997,126.849998,128.125000,128.125000,19460
2020-12-11,128.199997,128.324997,126.949997,127.800003,127.800003,12680
2020-12-14,130.500000,131.500000,128.425003,130.899994,130.899994,27580
2020-12-15,131.250000,131.250000,128.750000,129.449997,129.449997,11040
2020-12-16,130.024994,132.625000,129.750000,132.449997,132.449997,22640
2020-12-17,133.399994,133.425003,131.500000,131.975006,131.975006,18660
2020-12-18,131.750000,132.600006,130.000000,130.000000,130.000000,6980
2020-12-21,132.250000,132.750000,129.949997,131.300003,131.300003,10120
2020-12-22,130.100006,131.699997,130.100006,131.500000,131.500000,11900
2020-12-23,131.425003,131.750000,130.625000,131.600006,131.600006,5200
2020-12-28,131.000000,135.000000,129.899994,134.574997,134.574997,16500
2020-12-29,134.500000,136.750000,134.074997,136.574997,136.574997,14620
2020-12-30,135.500000,136.199997,135.350006,135.925003,135.925003,6040
2021-01-04,133.774994,133.875000,128.425003,130.149994,130.149994,20720
2021-01-05,130.500000,131.100006,128.975006,130.399994,130.399994,11080
2021-01-06,130.500000,130.500000,127.375000,129.250000,129.250000,16400
2021-01-07,129.600006,130.750000,128.024994,130.524994,130.524994,14080
2021-01-08,130.175003,130.274994,128.500000,129.250000,129.250000,15960
2021-01-11,130.500000,130.500000,128.375000,128.649994,128.649994,13400
2021-01-12,128.350006,129.024994,127.000000,128.199997,128.199997,13140
2021-01-13,128.675003,131.000000,128.000000,130.899994,130.899994,18640
2021-01-14,130.500000,130.800003,129.175003,129.399994,129.399994,10560
2021-01-15,128.699997,129.600006,128.225006,129.050003,129.050003,12920
2021-01-18,128.500000,129.225006,128.250000,129.225006,129.225006,8940
2021-01-19,129.324997,129.875000,127.750000,129.500000,129.500000,7120
2021-01-20,129.375000,134.074997,129.024994,134.000000,134.000000,26060
2021-01-21,134.399994,137.699997,134.399994,135.975006,135.975006,19000
2021-01-22,136.000000,136.000000,134.350006,135.475006,135.475006,8940
2021-01-25,136.500000,138.425003,134.324997,136.250000,136.250000,16700
2021-01-26,135.475006,136.925003,135.149994,136.824997,136.824997,9100
2021-01-27,138.500000,138.750000,134.774994,135.524994,135.524994,13080
2021-01-28,132.500000,136.149994,131.500000,135.725006,135.725006,10120
2021-01-29,132.524994,133.250000,131.000000,131.725006,131.725006,9600
2021-02-01,134.250000,137.500000,132.774994,137.500000,137.500000,19140
2021-02-02,138.899994,142.100006,138.750000,141.925003,141.925003,43860
2021-02-03,139.750000,144.225006,138.500000,140.625000,140.625000,42440
2021-02-04,137.199997,139.500000,136.899994,138.500000,138.500000,12480
2021-02-05,139.925003,140.324997,137.500000,139.975006,139.975006,12840
2021-02-08,140.024994,140.649994,137.250000,137.250000,137.250000,21300
2021-02-09,137.800003,137.875000,136.500000,136.500000,136.500000,7260
2021-02-10,136.875000,137.375000,134.100006,134.824997,134.824997,24960
2021-02-11,135.250000,136.050003,134.250000,134.600006,134.600006,5500
2021-02-12,134.324997,135.000000,133.875000,134.149994,134.149994,6180
2021-02-15,135.750000,135.750000,134.774994,135.175003,135.175003,13640
2021-02-16,135.725006,136.649994,134.500000,135.199997,135.199997,10440
2021-02-17,135.250000,137.774994,135.000000,137.699997,137.699997,9720
